Headline,Body ID,Stance,actual,predicted,prob_0,prob_1,prob_2,prob_3
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,2272,discuss,discuss,discuss,6.62156744511e-05,9.22324306885e-06,0.999924182892,3.56348607511e-07
"Google seals massive Sunnyvale, Redwood City deals",2442,agree,agree,discuss,0.0234574396163,0.00120196130592,0.975334465504,6.16040597379e-06
"ISIS Claims an American Hostage, Kayla Mueller, Died in Airstrike in Syria",1769,unrelated,unrelated,unrelated,2.18835811694e-08,8.48127896802e-08,1.60116235293e-06,0.99999833107
Islamic State claims to have beheaded American journalist,139,unrelated,unrelated,unrelated,3.46346844537e-08,7.83356171041e-08,2.73122386716e-05,0.999972581863
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",1983,discuss,discuss,discuss,6.56299453112e-05,6.70608096698e-06,0.999684214592,0.000243525049882
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",2009,unrelated,unrelated,unrelated,9.06161332637e-08,1.44508867095e-08,5.99858935857e-07,0.999999284744
Ebola Frisco 2014: Patient Shows Virus Symptoms After Apparent Thomas Eric Duncan Contact,2314,unrelated,unrelated,unrelated,1.37375252507e-06,1.9291221065e-07,7.56540202929e-06,0.999990820885
"Sons of Anarchy Movie? No, Kurt Sutter Announces Charlie Hunnam, Brad Pitt Film Article is Fake",2042,unrelated,unrelated,unrelated,1.01676732811e-07,4.46567085532e-08,5.76138710073e-08,0.999999761581
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",2127,unrelated,unrelated,unrelated,2.10461749361e-07,2.68300581752e-08,1.82579285024e-07,0.999999523163
Brian Williams Debunks Peeing Meteorologist Report On ‘NBC Nightly News': Video,205,unrelated,unrelated,unrelated,0.000457344896859,1.74204215e-05,0.033013753593,0.966511428356
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1864,discuss,discuss,agree,0.928432643414,0.0071689337492,0.0643918439746,6.60000159769e-06
"Boko Haram claims to have German hostage, denies ceasefire",2314,unrelated,unrelated,unrelated,2.5791536018e-07,5.39291420409e-08,7.6633750723e-07,0.999998927116
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",2048,unrelated,unrelated,unrelated,1.54130390229e-07,8.70552252508e-09,8.86555767465e-07,0.999998927116
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,2268,unrelated,unrelated,unrelated,3.99436345333e-07,2.30574059401e-07,3.01672457681e-06,0.999996304512
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,346,unrelated,unrelated,unrelated,3.65655594692e-08,4.67983980457e-08,1.64444529105e-07,0.999999761581
WHO ‘probing’ whether ISIS fighters got Ebola,989,unrelated,unrelated,unrelated,7.15095893611e-09,1.82507946533e-08,5.31426376256e-05,0.999946832657
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),205,unrelated,unrelated,unrelated,4.60796309198e-06,2.33484570344e-06,6.46898915875e-05,0.999928355217
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,450,unrelated,unrelated,unrelated,3.86517529094e-09,1.67295466369e-09,1.06088214125e-06,0.999998927116
McDonald’s Will Stop Serving Overweight Customers Beginning 1/1/15,2125,unrelated,unrelated,unrelated,6.93772972227e-06,1.47450791701e-05,8.58349631017e-06,0.99996972084
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,530,unrelated,unrelated,unrelated,4.75982453452e-08,1.09274544968e-08,9.29145400619e-08,0.999999880791
Mexico checks if 43 missing students in mass grave,712,unrelated,unrelated,unrelated,5.86355541898e-09,5.29365742352e-08,1.8151625909e-06,0.999998092651
"Homeless man who became a YouTube sensation after spending $100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a 'serial prankster'?",1429,discuss,discuss,discuss,0.0140298148617,0.000332043069648,0.985637366772,7.99331417056e-07
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,465,unrelated,unrelated,unrelated,2.30266223866e-07,1.75039929218e-08,4.28918474427e-06,0.999995470047
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),1375,unrelated,unrelated,unrelated,1.63455055713e-07,1.23665301999e-07,3.33854450218e-06,0.999996423721
"The gold Apple Watch Edition could set you back a whopping $4,999",147,unrelated,unrelated,unrelated,4.32705462572e-08,6.53773701842e-09,2.31508650472e-07,0.999999761581
Resetting iOS 8 Preferences May Wipe iCloud Files,382,unrelated,unrelated,unrelated,2.07791103435e-07,1.20295995387e-08,2.31348367379e-05,0.999976634979
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2385,discuss,discuss,discuss,4.20797005063e-05,1.82350158866e-05,0.999932050705,7.59320391808e-06
Texas City plumber's truck ends up in Syrian war,1950,agree,agree,agree,0.969408631325,0.00019030738622,0.0303662400693,3.48109861079e-05
'There is no limit to their depravity' Islamic State FEED mother her own SON,1787,unrelated,unrelated,unrelated,1.12733523565e-05,1.16031822017e-06,4.24056815973e-05,0.999945163727
Apple was forced to nix key health features from its smartwatch -- report,1788,discuss,discuss,discuss,0.000162177399034,2.17385531869e-05,0.960127472878,0.0396886430681
"NYPD to issue tickets instead of arrest for weed possession, report says",1383,unrelated,unrelated,unrelated,0.00189932947978,0.000453350134194,0.0881414860487,0.909505844116
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,2240,unrelated,unrelated,unrelated,2.57826542338e-07,1.37995845861e-08,7.96620103216e-09,0.999999761581
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",1372,unrelated,unrelated,unrelated,3.00249240581e-07,9.09516941761e-08,5.16589125255e-07,0.999999046326
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",2033,unrelated,unrelated,unrelated,7.4079400747e-07,1.55431246185e-06,4.18178387918e-07,0.999997258186
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,1529,discuss,discuss,discuss,9.13320254767e-05,3.07520494971e-05,0.999877095222,8.48183219659e-07
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",850,discuss,discuss,discuss,0.000351636495907,3.47164609593e-06,0.998434484005,0.00121037929785
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1430,discuss,discuss,discuss,0.00526868365705,0.00504887336865,0.989673256874,9.20534967008e-06
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,1843,unrelated,unrelated,unrelated,3.86210707859e-08,7.16556458613e-09,2.26873723363e-07,0.999999761581
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,2088,unrelated,unrelated,unrelated,1.79473840234e-08,9.76597913649e-09,2.13343196265e-06,0.999997854233
That's one way to get through security! Frustrated traveller strips completely NAKED at airport to pass through metal detectors,1400,unrelated,unrelated,unrelated,2.90526685376e-07,8.33185325178e-08,8.83377495597e-08,0.999999523163
Apple in talks to become launch partner for cable-free HBO Now service,2434,unrelated,unrelated,unrelated,7.85916443036e-10,2.17083351295e-09,1.9767983872e-07,0.999999761581
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",1720,unrelated,unrelated,unrelated,9.74936664733e-09,1.00389883073e-08,1.38957364015e-06,0.999998569489
Hospital: Man not being treated for Ebola in Kansas City,2127,agree,agree,agree,0.9441010952,0.0026459149085,0.0532333999872,1.96537876036e-05
Reports: Islamic State uses chlorine gas against Iraqi forces,1177,unrelated,unrelated,unrelated,2.08720067008e-07,1.13168248106e-08,1.4253889276e-05,0.999985575676
Boy who suffered powerful electric shock claims he now has 'superpowers' like X-Men's Magneto as metal objects stick to him,1006,unrelated,unrelated,unrelated,6.3695935637e-08,2.80573537736e-08,1.50575369844e-05,0.99998486042
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",1234,unrelated,unrelated,unrelated,1.10023883337e-08,3.94333765641e-09,9.86428787542e-08,0.999999880791
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,2328,unrelated,unrelated,unrelated,3.70025901475e-07,2.23411174005e-08,9.9209088944e-08,0.999999523163
Dog found abandoned outside railway station with suitcase of his belongings,530,unrelated,unrelated,unrelated,1.6006553949e-07,1.16727516541e-08,8.537284657e-08,0.999999761581
'The youngest martyr - the cub of al-Baghdadi': ISIS boasts a 10-year-old fighter has been killed as he went into battle with his father in Syria,1042,unrelated,unrelated,unrelated,1.17077831874e-06,2.05425962463e-07,1.30610951601e-05,0.999985575676
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,2067,discuss,discuss,discuss,2.70289965556e-05,2.99628732137e-06,0.999099373817,0.000870649411809
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",1376,agree,agree,agree,0.853318750858,7.23855482647e-05,0.146606385708,2.49136269304e-06
Christian Bale quits Steve Jobs movie,346,unrelated,unrelated,unrelated,1.34641467753e-07,8.53895709696e-09,2.62523087713e-07,0.999999642372
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,1821,unrelated,unrelated,unrelated,1.06833661917e-08,2.01942618183e-09,5.63457570024e-06,0.999994397163
ISIL allegedly kills US journalist in video,1948,discuss,discuss,discuss,5.53025747649e-05,3.86879355574e-06,0.998228132725,0.00171276275069
Texas Plumber Isn't Sure How Extremists In Syria Ended Up With His Work Truck,917,unrelated,unrelated,unrelated,4.99251768815e-07,1.0161401498e-08,1.39673787203e-07,0.999999403954
"Ann Arbor pizza delivery driver surprised with $2,000 tip",524,unrelated,unrelated,unrelated,1.84448349927e-08,1.39208999883e-08,2.11534313621e-07,0.999999761581
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,704,unrelated,unrelated,unrelated,4.91320122364e-07,2.63821220869e-07,2.25407347898e-06,0.999997019768
ISIL video claims beheading of kidnapped journalist James Foley,1720,unrelated,unrelated,unrelated,1.71268279558e-08,4.97498753305e-09,1.74464469183e-06,0.999998211861
Isis militants claim to have killed US journalist James Foley,1948,discuss,discuss,discuss,2.30349701269e-06,3.98859896222e-07,0.999939680099,5.76551283302e-05
NASA Confirms Earth Will Experience 6 Days of Total Darkness in December 2014!,696,unrelated,unrelated,unrelated,0.000228470511502,0.000314603588777,4.75894239571e-06,0.99945217371
Isis claims it has US airdrop of weapons,2509,discuss,discuss,discuss,1.26860104501e-05,8.86334703409e-07,0.985948443413,0.014037957415
Latest iOS 8 bug reportedly causes unwanted deletion of iCloud Drive documents,221,unrelated,unrelated,unrelated,6.69054571745e-08,1.64827422822e-08,7.70446604292e-06,0.999992251396
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),214,unrelated,unrelated,unrelated,1.77750777652e-07,4.59370994577e-08,2.49989113854e-07,0.999999523163
Islamic State killer 'Jihadi John' named as Mohammed Emwazi,1346,discuss,discuss,discuss,0.200049087405,3.88526896131e-05,0.799883127213,2.89420077024e-05
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,1686,unrelated,unrelated,unrelated,0.0380829572678,0.0025242511183,0.00326252658851,0.95613026619
MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX — AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS!,1299,unrelated,unrelated,unrelated,7.61930465387e-08,1.49320431575e-08,3.25831166492e-08,0.999999880791
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,2272,discuss,discuss,discuss,3.69962654077e-05,1.12326542876e-05,0.999951481819,2.67071669668e-07
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",618,unrelated,unrelated,unrelated,7.22222921468e-07,4.04564133305e-08,1.05934464045e-06,0.999998211861
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,1724,unrelated,unrelated,unrelated,5.17189064908e-08,1.67852831634e-09,1.46911834236e-05,0.999985218048
80's Brat Pack star Judd Nelson forced to deny that he's dead after fake news story starts trending on social media,2281,unrelated,unrelated,unrelated,1.90966432001e-07,7.13852443823e-09,3.51847518232e-07,0.999999403954
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,139,unrelated,unrelated,unrelated,7.03535351931e-06,1.66384168665e-07,1.98734801415e-06,0.999990820885
WHO ‘probing’ whether ISIS fighters got Ebola,720,unrelated,unrelated,unrelated,6.63578134663e-08,4.32262474703e-08,5.55644292035e-05,0.999944329262
Robert Plant Literally Ripped Up An $800 Million Contract To Reunite Led Zeppelin,2009,unrelated,unrelated,unrelated,8.07901940902e-08,4.5000231097e-08,7.57912459903e-07,0.999999165535
ISIS executioner 'Jihadi John' named by media,1724,discuss,discuss,discuss,6.29187925369e-05,1.10407916054e-06,0.999935507774,4.35441023683e-07
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,874,unrelated,unrelated,unrelated,6.74992683969e-09,2.31233627801e-08,2.04667753678e-06,0.999997973442
Pentagon confirms al-Shabab leader killed in airstrike in Somalia,1869,unrelated,unrelated,unrelated,3.7418907084e-08,1.21947802967e-08,1.4157846806e-07,0.999999761581
This Is Why Rumors That ISIS Is Crossing The Border Into The U.S. Aren’t Going Away,1931,discuss,discuss,discuss,0.000802860886324,2.33051305258e-05,0.997721135616,0.00145271222573
Apple may launch 12-inch MacBook Air with Retina Display,816,unrelated,unrelated,unrelated,2.60503396632e-09,5.16728748678e-09,6.19036995886e-07,0.999999403954
Tropical spider burrows under man's skin through scar,2009,unrelated,unrelated,unrelated,3.74203317222e-08,1.26163683944e-08,2.38788743445e-07,0.999999761581
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",530,unrelated,unrelated,unrelated,5.41045395153e-08,9.15279514402e-08,6.05418790656e-08,0.999999761581
Hospital: Man not being treated for Ebola in Kansas City,205,unrelated,unrelated,unrelated,8.23561549623e-07,3.26836975262e-08,1.33635171551e-06,0.999997854233
"Vice Media CEO Shane Smith Spent $300,000 on Las Vegas Dinner (Report)",1843,unrelated,unrelated,unrelated,9.7423544787e-08,2.31266298556e-07,1.73461576196e-05,0.999982357025
Podcast: Brown Moses on what’s flying over Iraq and Syria,1170,unrelated,unrelated,unrelated,1.60120021064e-06,3.53920950147e-06,2.46156105277e-06,0.999992370605
Man chops off own penis after being dumped by his girlfriend,1400,unrelated,unrelated,unrelated,4.91924197377e-07,7.40663068655e-08,1.59394147659e-07,0.999999284744
Pentagon: ISIS Got U.S. Weapons Package,1597,agree,agree,agree,0.921283245087,0.00012818579853,0.0783699154854,0.000218623987166
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,618,agree,agree,agree,0.99982881546,5.37594896741e-05,8.20047935122e-05,3.53906470991e-05
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",346,unrelated,unrelated,unrelated,1.10358087113e-07,1.55510861077e-07,1.39879773542e-07,0.999999642372
Isis claims to behead US journalist,1966,discuss,discuss,discuss,2.61417280853e-05,3.67436837223e-06,0.999821126461,0.000149030718603
Audio of gunfire in Michael Brown case authenticated by app company,346,unrelated,unrelated,unrelated,6.28550722581e-08,1.61844397439e-07,2.84073365719e-07,0.999999523163
"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",816,unrelated,unrelated,unrelated,1.51024011075e-08,7.88234366667e-09,6.36803633824e-07,0.999999284744
Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event (but does send a nice flower basket instead),2330,unrelated,unrelated,unrelated,9.38467508149e-08,1.45860292733e-08,7.64377148244e-08,0.999999761581
Christian Bale will not play Steve Jobs,860,discuss,discuss,discuss,0.354120105505,0.0365349911153,0.609268784523,7.60989205446e-05
Video Purports to Show Beheading of American Journalist,1720,unrelated,unrelated,unrelated,2.99724618458e-08,2.56871697246e-08,2.08063511309e-06,0.999997854233
Experts: More facts needed on purported audio recording of Michael Brown shooting,867,unrelated,unrelated,unrelated,4.00954682789e-08,1.32451267731e-08,1.07681819372e-06,0.999998927116
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',139,unrelated,unrelated,unrelated,3.51004177901e-06,8.70760032967e-08,3.58626857633e-06,0.999992847443
"Sons of Anarchy Movie? No, Kurt Sutter Announces Charlie Hunnam, Brad Pitt Film Article is Fake",342,unrelated,unrelated,unrelated,3.42493221979e-05,1.27639373204e-06,1.94572712644e-05,0.999945044518
Woman Dumped by Boyfriend Spends Entire Week Mourning at KFC,1819,unrelated,unrelated,unrelated,7.50557603624e-07,1.87453288447e-08,1.25215166236e-07,0.999999046326
eBay working on bidding app for Apple Watch,1393,unrelated,unrelated,unrelated,2.96594677707e-08,1.38434927521e-07,1.49756442624e-06,0.99999833107
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,2343,discuss,discuss,discuss,0.138148918748,0.246487155557,0.615290045738,7.38784656278e-05
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,1787,unrelated,unrelated,unrelated,5.05763523506e-07,5.50422569745e-08,3.77915876015e-06,0.999995708466
Lebanon confirms holding ISIS chief’s kin,170,unrelated,unrelated,unrelated,4.96683867368e-07,7.80721123306e-08,6.87720330461e-06,0.999992489815
Robert Plant Literally Ripped Up An $800 Million Contract To Reunite Led Zeppelin,734,discuss,discuss,agree,0.591397762299,0.356978267431,0.0516100972891,1.38991053973e-05
"No, that high school kid didn't make $72 million trading stocks",2009,unrelated,unrelated,unrelated,1.46194182093e-07,2.27219509874e-09,1.30087826733e-07,0.999999761581
Amazon is about to open its first-ever physical store in New York City,1369,unrelated,unrelated,unrelated,2.36471677795e-08,1.59035682401e-08,2.01545594791e-06,0.999997973442
Taylor Lianne Chandler: Michael Phelps' Cougar Girlfriend Revealed?,1364,unrelated,unrelated,unrelated,1.89924994629e-05,5.78742344715e-07,1.92557472474e-05,0.999961137772
A Bunch Of People Thought Banksy Got Arrested But It Was A Hoax,2412,unrelated,unrelated,unrelated,7.15264923201e-06,1.34227150284e-06,1.1053376511e-05,0.999980449677
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",730,unrelated,unrelated,unrelated,6.90455635777e-07,1.25894786152e-07,2.16952275878e-06,0.999997019768
Axl Rose Dies? Guns N’ Roses Singer Dead ‘West Hollywood Home at Age 52′ is Fake,144,unrelated,unrelated,unrelated,2.67088182682e-07,5.43582814316e-08,1.67953533037e-06,0.999997973442
New Audio Recording From Ferguson May Capture Michael Brown Shooting,1715,discuss,discuss,discuss,4.49087656307e-06,2.10929465538e-06,0.999992012978,1.43579347878e-06
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",530,unrelated,unrelated,unrelated,1.48780898712e-07,4.11166212189e-08,1.03579736788e-07,0.999999761581
"Spider burrowed into appendix scar, crawled through WA man's body",1888,unrelated,unrelated,unrelated,7.64066555803e-07,1.65794560303e-07,2.13478177358e-08,0.999999046326
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,459,unrelated,unrelated,unrelated,2.24832348295e-08,5.01691754806e-09,1.2421575093e-06,0.999998688698
"Fidel Castro Is Dead, According to Viral Twitter Rumors",34,unrelated,unrelated,unrelated,5.08756485829e-08,2.6069280068e-08,6.57140390103e-06,0.99999332428
ISIS KILLS 300 IRAQI SOLDIERS WITH CHLORINE GAS: SHIA MP,1177,unrelated,unrelated,unrelated,3.95570623368e-07,2.47648390683e-08,4.6935924729e-06,0.999994874001
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,2127,unrelated,unrelated,unrelated,5.01899467054e-06,4.40929579781e-06,0.00652371766046,0.9934669137
"Google to buy big chunk of Pacific Shores, iconic Redwood City office park",2442,agree,agree,discuss,0.0417545847595,0.000889090297278,0.957321345806,3.49679830833e-05
'There is no limit to their depravity' Islamic State FEED mother her own SON,75,unrelated,unrelated,unrelated,2.38476729919e-07,6.13542709971e-08,2.84690850094e-06,0.999996900558
ISIL militant 'Jihadi John' named by media,2328,unrelated,unrelated,unrelated,2.44376337832e-07,6.58162946365e-08,2.06363984034e-06,0.999997615814
Rapper identified as James Foley's executioner: reports,1303,unrelated,unrelated,unrelated,1.18039409358e-08,1.43613334558e-08,9.9213627891e-07,0.999998927116
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,871,discuss,discuss,discuss,0.101802632213,0.000187616009498,0.897999942303,9.8261389212e-06
"Soldier, Gunman Killed In Shooting Incident Near Canadian Parliament",892,unrelated,unrelated,unrelated,5.17269143074e-07,1.33111957012e-08,1.02924445855e-06,0.999998450279
NYPD to stop arrests for small amounts of marijuana,1383,unrelated,unrelated,unrelated,1.99256901396e-05,2.67603604698e-06,1.07944897536e-05,0.999966621399
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",1097,unrelated,unrelated,unrelated,1.65346918379e-08,3.96500432487e-09,4.17300469735e-07,0.999999523163
#RIPFidel fuels false rumors of Cuban leader's death after another Fidel Castro dies,1401,discuss,discuss,discuss,0.00281818094663,7.73557985667e-05,0.997103512287,9.66711468209e-07
Dog Found Abandoned With Suitcase Filled With His Belongings,2240,unrelated,unrelated,unrelated,1.09826885364e-06,2.36883579419e-08,2.98895379558e-08,0.999998807907
Conflicting reports on alleged IS capture of Canadian woman,1223,unrelated,unrelated,unrelated,1.69466929378e-08,3.88386744987e-08,7.6347959066e-07,0.999999165535
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",1966,discuss,discuss,discuss,0.000158428010764,4.82293489767e-06,0.998700499535,0.00113620539196
Biological Warfare on the Horizon? ISIS Soldiers May Be Infected With Ebola,2075,discuss,discuss,discuss,0.000282875174889,1.65316760103e-05,0.999699354172,1.25445262711e-06
"Dead for 48 minutes, Catholic Priest claims God is female",169,unrelated,unrelated,unrelated,2.3580470554e-07,3.28570841646e-08,1.19539791399e-07,0.999999642372
Michael Brown shooting audio caught on tape?,1950,unrelated,unrelated,unrelated,1.72855507685e-08,4.24591517501e-09,8.78799710335e-07,0.999999046326
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,1804,unrelated,unrelated,unrelated,0.000243517279159,6.83833104631e-06,0.000422392040491,0.999327301979
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,2302,unrelated,unrelated,unrelated,4.95707723758e-08,1.34568955978e-09,1.1354798346e-07,0.999999880791
Catholic Priest Claims God Is Female After Clinically Dead Experience,2240,agree,agree,agree,0.989865481853,0.00441118795425,0.00571230566129,1.10309511001e-05
Texas Plumber Has ‘No Idea’ How Company Truck Ended Up With ISIS,2145,agree,agree,agree,0.997402489185,0.000114631831821,0.00247662747279,6.16670058662e-06
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,2314,unrelated,unrelated,unrelated,7.23811552916e-08,1.30165425105e-08,3.1726196994e-06,0.999996781349
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1948,unrelated,unrelated,unrelated,1.78307018928e-07,8.10131695062e-09,3.62316495739e-05,0.999963521957
New Audio Shows Michael Brown Was Shot at 11 Times,2442,unrelated,unrelated,unrelated,2.27172343159e-08,1.11875682052e-08,4.03220184353e-07,0.999999523163
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,769,unrelated,unrelated,unrelated,4.52767849879e-08,2.03967442935e-09,4.50702771104e-07,0.999999523163
James Foley beheading: London rapper turned jihadist believed to be under investigation for murder of journalist in Syria,913,unrelated,unrelated,unrelated,7.62514730468e-07,4.51732773854e-07,2.63478086708e-05,0.999972462654
Kim Jong-un 'Had Surgery on Fractured Ankles',2042,unrelated,unrelated,unrelated,6.56010534783e-09,4.78060258047e-08,7.13346821613e-07,0.999999284744
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,320,unrelated,unrelated,unrelated,2.87925359999e-07,1.05742572032e-07,4.20350479544e-05,0.999957561493
BREAKING: British-born hostage 'KILLED in failed rescue attempt',1069,discuss,discuss,discuss,2.84067391476e-05,0.000155428337166,0.999814450741,1.70841906311e-06
Canadian Soldier Shot At Ottawa War Memorial: Report,892,unrelated,unrelated,unrelated,7.20756787587e-09,1.22723420315e-09,1.58184911925e-06,0.999998450279
We took a look at the photo said to show the body of Islamic State leader Abu Bakr Al-Baghdadi (right) and found it was really an ethnic Albanian militant killed in 2013,1255,unrelated,unrelated,unrelated,7.84375970397e-07,1.19937212162e-07,3.98846077587e-06,0.999995112419
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,1948,unrelated,unrelated,discuss,1.45342164615e-06,5.00970656958e-07,0.769591927528,0.230406090617
"A message from Jim's mom, Diane Foley:",1948,discuss,discuss,discuss,0.0131920287386,5.83196087973e-05,0.986114144325,0.00063549837796
Eggnog-chugging contest leads to hospital stay,2268,unrelated,unrelated,unrelated,1.14118176953e-06,1.16001535844e-06,1.02933363451e-05,0.999987363815
"White House Fence-Jumper Overpowered Secret Service Officer, Ran Through Much of Main Floor",1488,discuss,discuss,discuss,0.209119275212,9.54687129706e-05,0.790767133236,1.81500399776e-05
White House Fence Jumper Actually Made It Pretty Far Inside,614,unrelated,unrelated,unrelated,1.26922037325e-08,1.24333979556e-07,6.93020751896e-08,0.999999761581
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1183,unrelated,unrelated,unrelated,6.50327294238e-08,2.4206675775e-08,6.96961506037e-05,0.999930262566
Now the Vogue Rats Are Chewing Through Couture,1686,unrelated,unrelated,unrelated,0.00168529618531,0.000254881975707,6.36584154563e-05,0.997996211052
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",666,unrelated,unrelated,unrelated,2.20972154352e-07,7.11628871386e-08,2.01518304266e-07,0.999999523163
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",1761,discuss,discuss,discuss,2.2209060262e-05,4.97940618516e-06,0.999972701073,8.44751326667e-08
Christian Bale in Talks to Star in Sony's Steve Jobs Film,1406,unrelated,unrelated,unrelated,1.54795056773e-08,2.52889331698e-09,1.35846812555e-06,0.999998569489
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,816,unrelated,unrelated,unrelated,1.2788456516e-08,1.1313705528e-08,1.73535056547e-07,0.999999761581
Apple Users Add Hairgate to iPhone 6 Problems,431,unrelated,unrelated,unrelated,7.40852570402e-08,7.06058322919e-09,3.17574517794e-07,0.999999642372
Report: Michael Phelps’ Tinder ‘Girlfriend’ Was Born Male; “We Made Love During Halftime”,1029,discuss,discuss,discuss,0.000597386853769,8.28788506624e-06,0.999392986298,1.29971635943e-06
Tropical spider 'burrowed under man's skin through scar' - video report,730,unrelated,unrelated,unrelated,4.91958722648e-08,3.84905298745e-08,3.47959030478e-05,0.999965071678
Paul Revere's 1795 time capsule unearthed,2509,unrelated,unrelated,unrelated,6.19334286966e-07,9.0234628658e-09,3.34938295055e-06,0.999996066093
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,139,unrelated,unrelated,unrelated,1.3204686411e-06,1.32950077614e-08,2.59706411043e-07,0.999998450279
"Boko Haram agrees to ceasefire, release of school girls",2088,unrelated,unrelated,unrelated,2.652300779e-08,7.31470436222e-07,9.99832991511e-07,0.999998211861
Video Purports to Show Beheading of American Journalist,524,unrelated,unrelated,unrelated,8.24791701604e-09,9.1126333146e-09,2.79252685687e-06,0.999997138977
