header
Seth Rogen To Play Steve Wozniak In Steve Jobs Biopic,646,unrelated
James Foley Killer ‘Jihadi John’ Believed to Be Former London Rapper Abdel-Majed Abdel Bary,8,unrelated
"Tiger Woods is not on suspension for failing a drug test, his agent and a PGA official say",173,unrelated
BiH: Seven Primary School Students Pregnant After Five-Day Excursion,1221,unrelated
Meet the 17-Year-Old Who Made $72 Million During His High-School Lunch Breaks,2220,unrelated
Apple Watch launch expected in late March,2273,discuss
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",788,unrelated
Isis claims it has US airdrop of weapons,1347,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,2463,discuss
"Report: ISIS kidnaps Canadian-Israeli, former IDF soldier who went to fight with the Kurds",2147,unrelated
Meteorite leaves crater in Nicaraguan capital Managua,1825,discuss
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',2254,unrelated
Has Ebola infected Isis militants in Mosul?,2299,unrelated
Was The Batmobile Stolen In Detroit?,61,unrelated
Apple Watch mass production kicks off in January: Report,2116,unrelated
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,693,unrelated
WFB’s Bill Gertz: Obama Administration ‘Trying to Play Down’ Missing Libyan Airliners,1681,unrelated
Macaulay Culkin dead: The death hoax is once again on the child actor,1423,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,1739,unrelated
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,416,discuss
'Spiderman' squished: Perth experts debunk spider burrowing claims,2293,discuss
God Is A Woman – Resurrected Father Narated,1849,agree
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,2192,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",922,discuss
"Sorry, KFC isn't going to be selling weed in Colorado restaurants",527,unrelated
Matt Taibbi on leave of absence from First Look Media,879,agree
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,539,unrelated
Unverified video shows beheading of aid worker David Haines,1477,unrelated
Dumped woman spends a week in KFC to get over ex,1266,unrelated
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",908,unrelated
WTC rats scare off Anna Wintour,367,unrelated
"Managua explosion not a meteorite, NASA suggests",1213,agree
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",2338,discuss
Parliament Hill shooting: Sergeant-At-Arms Kevin Vickers the family hero who took down Ottawa gunman,2410,unrelated
"In Kim Jong Un's absence, his sister may rule. Or not.",490,unrelated
"Yemen says U.S. man freed, sister says he’s dead",1256,unrelated
Islamic State using 'SCORPION bombs' to terrorise victims,1385,unrelated
The rats eat Prada at Vogue NY office,1435,unrelated
What One Homeless Man Does with $100 Will Astonish You (VIDEO),2305,agree
Parliament Hill shooting: Sergeant-At-Arms Kevin Vickers the family hero who took down Ottawa gunman,1002,unrelated
"No, a spider (probably) didn't crawl through a man's body for several days",1860,disagree
Isis tells mother on rescue mission :’You’ve just eaten your son’,2313,unrelated
Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,1217,discuss
North Korean leader Kim Jong-un to open restaurant in Scotland,2225,disagree
BREAKING UDPATED: ISIS REPORTEDLY USE CHEMICAL WEAPONS IN KOBANE,639,unrelated
"11 Tripoli Planes Still Missing, Sparks 9/11 Concerns",1575,unrelated
Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,2141,unrelated
"North Korea ordered citizens named Kim Jong Un to change their names, says new report",520,unrelated
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",472,unrelated
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",1461,unrelated
ISIS Beheads American Journalist,7,unrelated
Alleged audio of Michael Brown shooting released,1628,unrelated
Wayward sister ‘nun the wiser’ about baby,699,unrelated
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,1339,unrelated
Islamist terrorists Jabhat Ansar al-Deen tweet picture of Texas plumber’s truck fitted with anti-aircraft gun in Syria,2344,unrelated
Apple-HBO Deal Seen Launching Web-only Apple TV Streaming Service For $15 Per Month,1534,discuss
Breaking: Soldier shot at National War Memorial in Ottawa,1089,agree
"Whoa, Paul Rudd Was One of the Airport Heroes Who Took Down the Homophobe",1814,unrelated
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",2367,unrelated
"A message from Jim's mom, Diane Foley:",2296,unrelated
"Google to buy big chunk of Pacific Shores, iconic Redwood City office park",964,unrelated
NASA Raises Doubts About Reports of Nicaraguan Meteorite,1790,discuss
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,1528,unrelated
Kanye Banned,514,discuss
Rep. Duncan Hunter: 'At Least 10' ISIS Fighters Caught at Mexican Border,2296,unrelated
Lebanon 'holding IS leader's daughter and ex-wife',1943,unrelated
Pumpkin Spice condoms? Don't fall for this hoax.,608,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1959,agree
“Axl Rose dead 2014” : Guns N' Roses frontman killed by internet death hoax,633,unrelated
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,458,agree
Ottawa Gunman Identified As Michael Zehaf-Bibeau,2141,unrelated
Ottawa shooting: Slain soldier named as Nathan Cirillo while suspect identified as Michael Zehaf-Bibeau,1380,agree
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,1438,unrelated
British hostage David Haines beheaded by Islamic State terrorists,1360,unrelated
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,1237,unrelated
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",125,unrelated
"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",2448,discuss
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,1368,discuss
Kim Jong-Un 'bans the name Kim Jong-un',2296,unrelated
"Hundreds of dog-lovers from around the world offer home to pet abandoned at the railway station with a suitcase containing his pillow, toy, bowl and favourite food",54,unrelated
"Once Again, The Banksy 'Arrest' Is A Giant Hoax. Repeat: A Hoax.",1296,unrelated
Meet the X-BOY: Electric shock turns kid into MAGNETO,2415,discuss
iOS 8 bug reportedly erases iCloud Drive documents when settings are reset,1278,unrelated
Priest who died for 48 minutes says he met God and she’s a woman,1008,agree
BREAKING: ISIS Beheads American Journalist James Wright Foley,1283,unrelated
Mexico Says Students Not Among Dead in Mass Grave,1912,discuss
Was The Batmobile Stolen In Detroit?,621,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,511,unrelated
Iraqi airstrike kills key ISIL leader,1871,unrelated
Obama: murder of James Foley 'shocks the conscience of the entire world',26,unrelated
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",2304,discuss
"Apple's New MacBook Will Be A Thinner, Cleaner, Faster 12-Inch MacBook Air",2497,discuss
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",1875,unrelated
Audio may have captured Michael Brown shooting,1131,unrelated
Mechanical polar bear ‘threatened with ASBO for singing Christmas songs’,2290,discuss
"No, that broken pencil illustration isn't by Banksy",1545,unrelated
"So, There Might Be a Rat Infestation at Vogue",2520,discuss
Soldier shot in Ottawa at War Memorial,961,unrelated
Report: Exec popped for $300k dinner after run at blackjack,1682,discuss
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",1946,discuss
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,1471,discuss
Watch marine take sniper shot to the head and live,2213,unrelated
The baby from Teletubbies reveals herself,2076,agree
80's Brat Pack star Judd Nelson forced to deny that he's dead after fake news story starts trending on social media,1906,unrelated
Iraq: US to Probe ISIS' Chlorine Attack on Iraqi Security Personnel,2016,unrelated
Vladimir Putin’s Motorcade Looks Like A Massive Knob,837,unrelated
Her Majesty’s magic mushrooms,2424,agree
"Predator Drone Reportedly Sighted Circling Raqqa, Syria",304,unrelated
Small Meteorite Strikes in Nicaragua's Capital City of Managua,220,unrelated
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,2526,unrelated
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,1481,unrelated
Mexican cartel leader kills self; bodies in grave not missing students,761,unrelated
Teen Makes $72 Million on the Stock Market,2367,unrelated
Singing polar bear facing ASBO after noise complaint,2299,unrelated
Report: Christian Bale Just Bailed on the Steve Jobs Movie,932,unrelated
Priest who died for 48 minutes says he met God and she’s a woman,1877,unrelated
This Kid Made $72 Million During Lunch,550,unrelated
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,1202,discuss
American hostage killed in rescue attempt in Yemen - senior official,2495,unrelated
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,962,unrelated
What One Homeless Man Does with $100 Will Astonish You (VIDEO),1395,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,2450,agree
"US, UK eye rapper as British-born militant who beheaded journalist James Foley",1314,discuss
Nigeria Boko Haram blamed for raids despite truce claim,1003,unrelated
TBS Speeds up SEINFELD by 7.5% to Add 2 More Minutes of Commercials,26,unrelated
"New York schoolboy who made $72MILLION trading stocks on his lunch breaks - and now takes his friends out to dine on $400 caviar, drives a BMW and has definitely made his immigrant parents proud",2132,unrelated
Duped again: Macaulay Culkin is not dead,1502,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,1899,unrelated
Indian worker sacked after going on leave for 24 years,2327,unrelated
Hidden Diagnostic Port on Apple Watch Could Allow for Smart Band Accessories [Updated],664,discuss
Iraqi social-media rumors claim IS leader slain,936,unrelated
US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,2254,unrelated
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,2130,unrelated
"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",2524,agree
Experts: More facts needed on purported audio recording of Michael Brown shooting,1289,unrelated
"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",1789,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1003,unrelated
WTC rats scare off Anna Wintour,1045,agree
Marijuana May Soon Spark Just a Ticket in New York,2307,unrelated
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,1494,unrelated
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,2326,agree
"Rumor: Stainless Steel Apple Watch Will Cost $500, Gold $4,000",521,unrelated
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',1857,unrelated
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",1603,unrelated
Armed U.S. drones spotted flying over Syria in possible hunt for ISIS leader,35,unrelated
Fence jumper reportedly made it much further into White House than Secret Service said,1547,unrelated
Is There an ISIS Threat on the Texas-Mexico Border or Not?,2249,discuss
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,345,unrelated
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,609,unrelated
"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",1594,agree
Mexico finds 4 more graves at site of suspected student massacre,695,discuss
Shocking picture shows mother trying to sell her own son to pay for twin daughter's cancer treatment,803,unrelated
"ISIS Unleash ""Scorpion"" Bombs In Iraq",2257,unrelated
Report claims Kim Jong-un underwent surgery to repair fractured ankles,856,discuss
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,959,unrelated
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),213,unrelated
Report: Christian Bale Will Play Steve Jobs,574,unrelated
"No, Saudi TV Didn't Blur Out Michelle Obama's Face When the President Met King Salman",343,agree
Real-life Magneto boy 'becomes living magnet' after getting massive electric shock from street lamp,2215,agree
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",1831,agree
"No, that broken pencil illustration isn't by Banksy",2375,agree
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,2115,unrelated
US drones hunt Isis leader in Syria,1670,unrelated
